kernel,dtype,size,blocksize,n_batch,sparsity,speedup,note
torch_custom,torch.float16,2048,64,1,0.8740234375,0.1162,
torch_custom,torch.float16,2048,64,1,0.8984375,0.1398,
torch_custom,torch.float16,2048,64,1,0.9560546875,0.2725,
torch_custom,torch.float16,2048,64,1,0.96484375,0.3201,
torch_custom,torch.float16,2048,64,1,0.9853515625,0.5106,
torch_custom,torch.float16,2048,64,1,0.994140625,0.7675,
torch_custom,torch.float16,2048,16,2,0.4971923828125,0.0075,
torch_custom,torch.float16,2048,16,2,0.58941650390625,0.0092,
torch_custom,torch.float16,2048,16,2,0.67156982421875,0.0115,
torch_custom,torch.float16,2048,16,2,0.7578125,0.0158,
torch_custom,torch.float16,2048,16,2,0.81732177734375,0.0208,
torch_custom,torch.float16,2048,16,2,0.8795166015625,0.0314,
torch_custom,torch.float16,2048,16,2,0.91864013671875,0.0460,
torch_custom,torch.float16,2048,16,2,0.95001220703125,0.0731,
torch_custom,torch.float16,2048,16,2,0.9703369140625,0.1181,
torch_custom,torch.float16,2048,16,2,0.98046875,0.1709,
torch_custom,torch.float16,2048,16,2,0.98980712890625,0.2893,
torch_custom,torch.float16,2048,32,2,0.487060546875,0.0146,
torch_custom,torch.float16,2048,32,2,0.574951171875,0.0177,
torch_custom,torch.float16,2048,32,2,0.663818359375,0.0224,
torch_custom,torch.float16,2048,32,2,0.7529296875,0.0303,
torch_custom,torch.float16,2048,32,2,0.823974609375,0.0422,
torch_custom,torch.float16,2048,32,2,0.882080078125,0.0619,
torch_custom,torch.float16,2048,32,2,0.926513671875,0.0964,
torch_custom,torch.float16,2048,32,2,0.94775390625,0.1312,
torch_custom,torch.float16,2048,32,2,0.966796875,0.1934,
torch_custom,torch.float16,2048,32,2,0.9833984375,0.3324,
torch_custom,torch.float16,2048,32,2,0.989990234375,0.4709,
torch_custom,torch.float16,2048,64,2,0.486328125,0.0305,
torch_custom,torch.float16,2048,64,2,0.59375,0.0384,
torch_custom,torch.float16,2048,64,2,0.685546875,0.0490,
torch_custom,torch.float16,2048,64,2,0.7548828125,0.0621,
torch_custom,torch.float16,2048,64,2,0.849609375,0.0980,
torch_custom,torch.float16,2048,64,2,0.8515625,0.0993,
torch_custom,torch.float16,2048,64,2,0.927734375,0.1859,
torch_custom,torch.float16,2048,64,2,0.9443359375,0.2308,
torch_custom,torch.float16,2048,64,2,0.9677734375,0.3496,
torch_custom,torch.float16,2048,64,2,0.982421875,0.5240,
torch_custom,torch.float16,2048,64,2,0.9912109375,0.7652,
torch_custom,torch.float16,2048,16,4,0.49627685546875,0.0064,
torch_custom,torch.float16,2048,16,4,0.588623046875,0.0078,
torch_custom,torch.float16,2048,16,4,0.679443359375,0.0100,
torch_custom,torch.float16,2048,16,4,0.75640869140625,0.0134,
torch_custom,torch.float16,2048,16,4,0.82598876953125,0.0188,
torch_custom,torch.float16,2048,16,4,0.88006591796875,0.0278,
torch_custom,torch.float16,2048,16,4,0.9130859375,0.0382,
torch_custom,torch.float16,2048,16,4,0.94769287109375,0.0630,
torch_custom,torch.float16,2048,16,4,0.96844482421875,0.1017,
torch_custom,torch.float16,2048,16,4,0.982177734375,0.1706,
torch_custom,torch.float16,2048,16,4,0.9912109375,0.3066,
torch_custom,torch.float16,2048,32,4,0.503173828125,0.0132,
torch_custom,torch.float16,2048,32,4,0.591796875,0.0163,
torch_custom,torch.float16,2048,32,4,0.672119140625,0.0203,
torch_custom,torch.float16,2048,32,4,0.75830078125,0.0275,
torch_custom,torch.float16,2048,32,4,0.832275390625,0.0396,
torch_custom,torch.float16,2048,32,4,0.876953125,0.0535,
torch_custom,torch.float16,2048,32,4,0.917724609375,0.0786,
torch_custom,torch.float16,2048,32,4,0.947509765625,0.1197,
torch_custom,torch.float16,2048,32,4,0.966552734375,0.1788,
torch_custom,torch.float16,2048,32,4,0.9814453125,0.2902,
torch_custom,torch.float16,2048,32,4,0.988037109375,0.4035,
torch_custom,torch.float16,2048,64,4,0.4765625,0.0268,
torch_custom,torch.float16,2048,64,4,0.5849609375,0.0338,
torch_custom,torch.float16,2048,64,4,0.6875,0.0445,
torch_custom,torch.float16,2048,64,4,0.7783203125,0.0618,
torch_custom,torch.float16,2048,64,4,0.80859375,0.0713,
torch_custom,torch.float16,2048,64,4,0.8740234375,0.1057,
torch_custom,torch.float16,2048,64,4,0.91796875,0.1563,
torch_custom,torch.float16,2048,64,4,0.943359375,0.2146,
torch_custom,torch.float16,2048,64,4,0.9580078125,0.2730,
torch_custom,torch.float16,2048,64,4,0.984375,0.5660,
torch_custom,torch.float16,2048,64,4,0.9921875,0.8003,
torch_custom,torch.float16,2048,16,8,0.49749755859375,0.0040,
torch_custom,torch.float16,2048,16,8,0.5908203125,0.0053,
torch_custom,torch.float16,2048,16,8,0.6844482421875,0.0069,
torch_custom,torch.float16,2048,16,8,0.76312255859375,0.0093,
torch_custom,torch.float16,2048,16,8,0.82568359375,0.0129,
torch_custom,torch.float16,2048,16,8,0.87933349609375,0.0191,
torch_custom,torch.float16,2048,16,8,0.91827392578125,0.0296,
torch_custom,torch.float16,2048,16,8,0.95208740234375,0.0542,
